particle_id,longitude,latitude,mass,water_fraction,age_hours
2735,70.7222342604339,20.83330852423665,1.0,0.0,36.0
2736,70.73609951077786,20.85576651191519,1.0,0.0,36.0
2737,70.74251924156411,20.85895499733857,1.0,0.0,36.0
2738,70.7165116556049,20.83734186560711,1.0,0.0,36.0
2739,70.72707607466465,20.849968901181153,1.0,0.0,36.0
2740,70.7315663757451,20.814086635806284,1.0,0.0,36.0
2741,70.73589178849227,20.834345084058047,1.0,0.0,36.0
2742,70.71413614955344,20.846575254633102,1.0,0.0,36.0
2743,70.70819802943329,20.855840421522625,1.0,0.0,36.0
2744,70.72515581059454,20.875374844279545,1.0,0.0,36.0
2745,70.75028124255529,20.845495989796518,1.0,0.0,36.0
2746,70.74686891734393,20.868632491022247,1.0,0.0,36.0
2747,70.70904353951816,20.85021406671794,1.0,0.0,36.0
2748,70.74203412305089,20.846155635990566,1.0,0.0,36.0
2749,70.71465032512552,20.84383811847548,1.0,0.0,36.0
2750,70.70755695293367,20.83006470597952,1.0,0.0,36.0
2751,70.75135849550762,20.83886391068652,1.0,0.0,36.0
2752,70.77534764357733,20.845316418359808,1.0,0.0,36.0
2753,70.70871433444525,20.835069933092758,1.0,0.0,36.0
2754,70.742736305151,20.852401312715926,1.0,0.0,36.0
2755,70.72584545158425,20.80872402636186,1.0,0.0,36.0
2756,70.72007754799698,20.83760674454324,1.0,0.0,36.0
2757,70.72841365172992,20.866457379842686,1.0,0.0,36.0
2758,70.7567757616484,20.840246639119705,1.0,0.0,36.0
2759,70.73216334915487,20.83995691745016,1.0,0.0,36.0
2760,70.75921943203217,20.85656059933038,1.0,0.0,36.0
2761,70.71759604899869,20.82661944563979,1.0,0.0,36.0
2762,70.71752495685493,20.853175592272212,1.0,0.0,36.0
2763,70.75132762392761,20.83079495996906,1.0,0.0,36.0
2764,70.73483543917033,20.829953537628317,1.0,0.0,36.0
2765,70.73807688371168,20.84425087262641,1.0,0.0,36.0
2766,70.73285853710424,20.823333685034417,1.0,0.0,36.0
2767,70.74400238190903,20.869930680500953,1.0,0.0,36.0
2768,70.71487439874053,20.887964137061353,1.0,0.0,36.0
2769,70.73862834549814,20.86410653591664,1.0,0.0,36.0
2770,70.76859253852383,20.856805733683565,1.0,0.0,36.0
2771,70.72087994503457,20.86425579572838,1.0,0.0,36.0
2772,70.74688046029796,20.84090338900761,1.0,0.0,36.0
2773,70.72262089341599,20.845402018744377,1.0,0.0,36.0
2774,70.75825415545506,20.864756376985923,1.0,0.0,36.0
2775,70.72458282289021,20.860594793174833,1.0,0.0,36.0
2776,70.74094774216954,20.843849953884813,1.0,0.0,36.0
2777,70.73739914172292,20.855305106788883,1.0,0.0,36.0
2778,70.70946011501604,20.85430708626483,1.0,0.0,36.0
2779,70.7039147287077,20.838089944708845,1.0,0.0,36.0
2780,70.7248473572851,20.845049365647323,1.0,0.0,36.0
2781,70.72966581558728,20.83796170147879,1.0,0.0,36.0
2782,70.73363214549286,20.83840125556982,1.0,0.0,36.0
2783,70.72733765484487,20.830600330527005,1.0,0.0,36.0
2784,70.75836032905482,20.843788261603418,1.0,0.0,36.0
2785,70.74608643212846,20.864987611666137,1.0,0.0,36.0
2786,70.7314689106184,20.825332372341343,1.0,0.0,36.0
2787,70.70972524730176,20.844999216256426,1.0,0.0,36.0
2788,70.73736235204348,20.857457024274087,1.0,0.0,36.0
2789,70.73041681256142,20.863856829718532,1.0,0.0,36.0
2790,70.7514598130435,20.865392324553298,1.0,0.0,36.0
2791,70.72785904314009,20.851627417906997,1.0,0.0,36.0
2792,70.75424253236811,20.83671869242404,1.0,0.0,36.0
2793,70.73718071145969,20.84144081997216,1.0,0.0,36.0
2794,70.73121841352929,20.872078493957805,1.0,0.0,36.0
2795,70.7335075256174,20.839694303299154,1.0,0.0,36.0
2796,70.70511650572713,20.83968011315657,1.0,0.0,36.0
2797,70.72927179989657,20.85730211307278,1.0,0.0,36.0
2798,70.7465660187546,20.834481430087703,1.0,0.0,36.0
2799,70.73014475149866,20.837277811436554,1.0,0.0,36.0
2800,70.72872039173089,20.843312702921608,1.0,0.0,36.0
2801,70.7399566892934,20.864932476376435,1.0,0.0,36.0
2802,70.71408362935382,20.860903647181374,1.0,0.0,36.0
2803,70.72749367273421,20.873940947217807,1.0,0.0,36.0
2804,70.74988821396174,20.858873713597156,1.0,0.0,36.0
2805,70.74499654239142,20.858288949814295,1.0,0.0,36.0
2806,70.72997793172746,20.824443247219367,1.0,0.0,36.0
2807,70.71521102666033,20.85801581957131,1.0,0.0,36.0
2808,70.75107076341129,20.865378243004148,1.0,0.0,36.0
2809,70.74535214015708,20.848926508164347,1.0,0.0,36.0
2810,70.77008173832218,20.838543850095004,1.0,0.0,36.0
2811,70.73890994402568,20.856146445591566,1.0,0.0,36.0
2812,70.74930514450669,20.829109699702766,1.0,0.0,36.0
2813,70.74826498050466,20.856126145878996,1.0,0.0,36.0
2814,70.73745309737156,20.829265940838788,1.0,0.0,36.0
2815,70.72627524838902,20.845754946688285,1.0,0.0,36.0
2816,70.7382955619168,20.844355323611993,1.0,0.0,36.0
2817,70.72014914372056,20.883726783522153,1.0,0.0,36.0
2818,70.73781667973017,20.85019360739353,1.0,0.0,36.0
2819,70.73181999094572,20.8475425981501,1.0,0.0,36.0
2820,70.74812622587771,20.828049196837558,1.0,0.0,36.0
2821,70.70751938978036,20.836087524211415,1.0,0.0,36.0
2822,70.74111682939694,20.835214853937735,1.0,0.0,36.0
2823,70.7313184406872,20.84042678576866,1.0,0.0,36.0
2824,70.75855463745532,20.827810921005877,1.0,0.0,36.0
2825,70.73937632677618,20.853756874549237,1.0,0.0,36.0
2826,70.73472511522742,20.84864980403964,1.0,0.0,36.0
2827,70.72135250308524,20.854316986483468,1.0,0.0,36.0
2828,70.75022342758498,20.84627908437642,1.0,0.0,36.0
2829,70.73511009438437,20.842995623244462,1.0,0.0,36.0
2830,70.72228867153714,20.847128165123657,1.0,0.0,36.0
2831,70.75054413449841,20.82901712922506,1.0,0.0,36.0
2832,70.74777744628246,20.843298729592416,1.0,0.0,36.0
2833,70.72206754669898,20.828887255454287,1.0,0.0,36.0
2834,70.71116254841681,20.85414131716758,1.0,0.0,36.0
2835,70.74337284903966,20.87771232416859,1.0,0.0,36.0
2836,70.74630271894925,20.841833467969902,1.0,0.0,36.0
2837,70.74942751806674,20.838252571742025,1.0,0.0,36.0
2838,70.74373509492698,20.84387389989731,1.0,0.0,36.0
2839,70.72320538646663,20.82340688898112,1.0,0.0,36.0
2840,70.7272225533047,20.847551608885425,1.0,0.0,36.0
2841,70.72616923014431,20.844000363806483,1.0,0.0,36.0
2842,70.74191048567982,20.891140115456118,1.0,0.0,36.0
2843,70.71615448570473,20.86083323605534,1.0,0.0,36.0
2844,70.75553215072948,20.83837243322795,1.0,0.0,36.0
2845,70.7559484901958,20.838395927382244,1.0,0.0,36.0
2846,70.7286950392948,20.83776328007182,1.0,0.0,36.0
2847,70.75668875231435,20.828105174587773,1.0,0.0,36.0
2848,70.73650678509127,20.82720007703709,1.0,0.0,36.0
2849,70.72395769241098,20.826465372546213,1.0,0.0,36.0
2850,70.73204646310457,20.833501156077297,1.0,0.0,36.0
2851,70.73652756678749,20.819343755905,1.0,0.0,36.0
2852,70.75637592675847,20.85582292942795,1.0,0.0,36.0
2853,70.73340500598016,20.83509173609833,1.0,0.0,36.0
2854,70.74707462429598,20.81940084771852,1.0,0.0,36.0
2855,70.74667065553385,20.862594470544245,1.0,0.0,36.0
2856,70.7352368775162,20.84199613652586,1.0,0.0,36.0
2857,70.7078946887264,20.8373437279772,1.0,0.0,36.0
2858,70.7071959111315,20.84547985406937,1.0,0.0,36.0
2859,70.75435928211812,20.838011560069436,1.0,0.0,36.0
2860,70.72891811227655,20.842520752889698,1.0,0.0,36.0
2861,70.72553933899182,20.844809382147336,1.0,0.0,36.0
2862,70.73664362879272,20.82784877773231,1.0,0.0,36.0
2863,70.71515261469493,20.840043694787564,1.0,0.0,36.0
2864,70.7491193515862,20.828650824317734,1.0,0.0,36.0
2865,70.71226631757476,20.837713002532148,1.0,0.0,36.0
2866,70.74089325667144,20.830315792420027,1.0,0.0,36.0
2867,70.70886890596498,20.83666844465095,1.0,0.0,36.0
2868,70.72527618368414,20.846744272178153,1.0,0.0,36.0
2869,70.73436825086394,20.87224316876673,1.0,0.0,36.0
2870,70.71249981075698,20.82946530209149,1.0,0.0,36.0
2871,70.73947676697901,20.82816759629897,1.0,0.0,36.0
2872,70.70299137420969,20.84018281037556,1.0,0.0,36.0
2873,70.74715541409397,20.846706992508285,1.0,0.0,36.0
2874,70.7397033548356,20.858179228454713,1.0,0.0,36.0
2875,70.70988613506968,20.833535084075308,1.0,0.0,36.0
2876,70.72041107673145,20.861883811636016,1.0,0.0,36.0
2877,70.70903902956485,20.84780496303093,1.0,0.0,36.0
2878,70.72812125572857,20.827344168876095,1.0,0.0,36.0
2879,70.76775194327662,20.876084459046396,1.0,0.0,36.0
2880,70.7342874587137,20.82198254555928,1.0,0.0,36.0
2881,70.76032093887893,20.863532319133785,1.0,0.0,36.0
2882,70.72539478073502,20.82791831256972,1.0,0.0,36.0
2883,70.73867673009455,20.85376526004263,1.0,0.0,36.0
2884,70.76196299498194,20.83966502874386,1.0,0.0,36.0
2885,70.75036870024324,20.84129114018585,1.0,0.0,36.0
2886,70.74698829417875,20.852801006196554,1.0,0.0,36.0
2887,70.72718982622018,20.822677988499112,1.0,0.0,36.0
2888,70.74727877494641,20.85374177919943,1.0,0.0,36.0
2889,70.73755112049516,20.8453459087616,1.0,0.0,36.0
2890,70.72509094601006,20.86107764868616,1.0,0.0,36.0
2891,70.71820351521347,20.829515579204546,1.0,0.0,36.0
2892,70.75101224327429,20.8241627923299,1.0,0.0,36.0
2893,70.75251646031136,20.84633386344525,1.0,0.0,36.0
2894,70.75208244699512,20.85430884543177,1.0,0.0,36.0
2895,70.71692667190973,20.853338183110974,1.0,0.0,36.0
2896,70.71984204883641,20.84562195528507,1.0,0.0,36.0
2897,70.74408997075466,20.8393243899196,1.0,0.0,36.0
2898,70.7230983563266,20.834177258066852,1.0,0.0,36.0
2899,70.75538777923829,20.829832465565143,1.0,0.0,36.0
2900,70.74556720262278,20.829972196497376,1.0,0.0,36.0
2901,70.72276306905569,20.848874547873486,1.0,0.0,36.0
2902,70.70890331021705,20.834006834172964,1.0,0.0,36.0
2903,70.73920199285416,20.86468919714464,1.0,0.0,36.0
2904,70.75864973750306,20.856162630237847,1.0,0.0,36.0
2905,70.75107853220474,20.835483638520383,1.0,0.0,36.0
2906,70.75384758299234,20.838584449518127,1.0,0.0,36.0
2907,70.73108142560271,20.816870189856854,1.0,0.0,36.0
2908,70.7188871803126,20.870994968235753,1.0,0.0,36.0
2909,70.72296032943049,20.83379698861961,1.0,0.0,36.0
2910,70.73970478116698,20.839545308185425,1.0,0.0,36.0
2911,70.73699138245651,20.85361754826854,1.0,0.0,36.0
2912,70.74539983086473,20.83900149545862,1.0,0.0,36.0
2913,70.73083608893197,20.834478842794827,1.0,0.0,36.0
2914,70.75862531548779,20.855897898658196,1.0,0.0,36.0
2915,70.76676843009545,20.852117517261092,1.0,0.0,36.0
2916,70.7400785265566,20.850590487448,1.0,0.0,36.0
2917,70.72515682718792,20.847851380326716,1.0,0.0,36.0
2918,70.7599065819332,20.820188702239435,1.0,0.0,36.0
2919,70.72125793174315,20.83875827926963,1.0,0.0,36.0
2920,70.7298084214345,20.816320552453643,1.0,0.0,36.0
2921,70.71758711459961,20.828538426050407,1.0,0.0,36.0
2922,70.75510015409928,20.80779276051817,1.0,0.0,36.0
2923,70.75194469158357,20.847498423700277,1.0,0.0,36.0
2924,70.73671432416761,20.866422886826573,1.0,0.0,36.0
2925,70.72869807870215,20.83426353350684,1.0,0.0,36.0
2926,70.72733653303851,20.85212643856267,1.0,0.0,36.0
2927,70.72477750420792,20.839772999554217,1.0,0.0,36.0
2928,70.74544555161133,20.800674942581246,1.0,0.0,36.0
2929,70.73420181776224,20.875821888185243,1.0,0.0,36.0
2930,70.73088069942365,20.829806481354343,1.0,0.0,36.0
2931,70.72090156302998,20.835613998737532,1.0,0.0,36.0
2932,70.72404336016209,20.843608987116426,1.0,0.0,36.0
2933,70.71968379803668,20.839830829143263,1.0,0.0,36.0
2934,70.74578392244692,20.848550607068972,1.0,0.0,36.0
2935,70.74569777724619,20.83308284097502,1.0,0.0,36.0
2936,70.72590941993704,20.818711384488683,1.0,0.0,36.0
2937,70.72885469477797,20.834603755066265,1.0,0.0,36.0
2938,70.74434005189865,20.839278515559467,1.0,0.0,36.0
2939,70.74351446885888,20.84875454004104,1.0,0.0,36.0
2940,70.71529643167102,20.854162420758108,1.0,0.0,36.0
2941,70.75532666988971,20.822104198829845,1.0,0.0,36.0
2942,70.73817761656827,20.845695264174847,1.0,0.0,36.0
2943,70.73007190676816,20.84697631797836,1.0,0.0,36.0
2944,70.76164515639303,20.86321736946548,1.0,0.0,36.0
2945,70.7477062237391,20.832699487638827,1.0,0.0,36.0
2946,70.74354799287171,20.859159489408682,1.0,0.0,36.0
2947,70.7471368260164,20.82787449132571,1.0,0.0,36.0
2948,70.75389947401636,20.872290434336623,1.0,0.0,36.0
2949,70.72402821434657,20.85337886987831,1.0,0.0,36.0
2950,70.72608454517459,20.83302105898056,1.0,0.0,36.0
2951,70.75472615775533,20.838933812642352,1.0,0.0,36.0
2952,70.70780636892172,20.85107745054801,1.0,0.0,36.0
2953,70.75758891135814,20.85597191528588,1.0,0.0,36.0
2954,70.74862894255857,20.854241054321914,1.0,0.0,36.0
2955,70.7316246585397,20.848442391481722,1.0,0.0,36.0
2956,70.75293368050605,20.859393651497193,1.0,0.0,36.0
2957,70.75101834509036,20.851830525508042,1.0,0.0,36.0
2958,70.73226526616394,20.850681268099432,1.0,0.0,36.0
2959,70.72482691283632,20.84990545722026,1.0,0.0,36.0
2960,70.74893408630152,20.8305626264317,1.0,0.0,36.0
2961,70.74628544060711,20.879702624818343,1.0,0.0,36.0
2962,70.73303505147116,20.849403968228,1.0,0.0,36.0
2963,70.73978619176975,20.830995391067322,1.0,0.0,36.0
2964,70.73980789680597,20.85243596506555,1.0,0.0,36.0
2965,70.72809521235021,20.859379111179212,1.0,0.0,36.0
2966,70.72195533445975,20.819293063252637,1.0,0.0,36.0
2967,70.74657849771954,20.859974888919805,1.0,0.0,36.0
2968,70.73380649779493,20.857387060432284,1.0,0.0,36.0
2969,70.75504188228061,20.833974212419903,1.0,0.0,36.0
2970,70.72828228998496,20.82243734690519,1.0,0.0,36.0
2971,70.73791075863345,20.85585246955068,1.0,0.0,36.0
2972,70.72283892348807,20.853313252052423,1.0,0.0,36.0
2973,70.70902020454527,20.8482731554406,1.0,0.0,36.0
2974,70.73470891769065,20.835192299573137,1.0,0.0,36.0
2975,70.7456279197653,20.865302713045935,1.0,0.0,36.0
2976,70.7289209481,20.857523442113493,1.0,0.0,36.0
2977,70.74628233705984,20.821888610296458,1.0,0.0,36.0
2978,70.7492177075467,20.846054714347055,1.0,0.0,36.0
2979,70.76708823386828,20.853608451411166,1.0,0.0,36.0
2980,70.73630097203619,20.865386380504926,1.0,0.0,36.0
2981,70.76385088251591,20.854975366358673,1.0,0.0,36.0
2982,70.73220874053956,20.830140314309897,1.0,0.0,36.0
2983,70.7150038521451,20.868291042326675,1.0,0.0,36.0
2984,70.72988652561651,20.848609577630214,1.0,0.0,36.0
2985,70.71286648894363,20.843849810981375,1.0,0.0,36.0
2986,70.73526353710932,20.86071710280943,1.0,0.0,36.0
2987,70.70550038045397,20.86540287854546,1.0,0.0,36.0
2988,70.73158331657416,20.829416274981416,1.0,0.0,36.0
2989,70.73628907849448,20.855582408614083,1.0,0.0,36.0
2990,70.72342247512545,20.832911622483987,1.0,0.0,36.0
2991,70.73853444025914,20.869694089652054,1.0,0.0,36.0
2992,70.74240228653349,20.84546781594766,1.0,0.0,36.0
2993,70.73404054164894,20.859960286779042,1.0,0.0,36.0
2994,70.71490201376467,20.83947179059807,1.0,0.0,36.0
2995,70.73714658355784,20.839755319132117,1.0,0.0,36.0
2996,70.74328994894542,20.824548539113795,1.0,0.0,36.0
2997,70.70926487260294,20.86311466134644,1.0,0.0,36.0
2998,70.76005427878493,20.873074051822588,1.0,0.0,36.0
2999,70.7539852790251,20.856975637858934,1.0,0.0,36.0
3000,70.7172936485256,20.85361112864617,1.0,0.0,36.0
3001,70.73915410274729,20.830090025424497,1.0,0.0,36.0
3002,70.69808876980805,20.853661437418165,1.0,0.0,36.0
3003,70.75614943277162,20.856632383347684,1.0,0.0,36.0
3004,70.72772173894813,20.844228204135334,1.0,0.0,36.0
3005,70.72873924105755,20.84929132667458,1.0,0.0,36.0
3006,70.74970304513795,20.884870380415105,1.0,0.0,36.0
3007,70.73533357525108,20.86398288362404,1.0,0.0,36.0
3008,70.74306900707957,20.85985733272427,1.0,0.0,36.0
3009,70.72381769559536,20.863290170977017,1.0,0.0,36.0
3010,70.72931709679106,20.86451068240585,1.0,0.0,36.0
3011,70.7383320887084,20.865546730487697,1.0,0.0,36.0
3012,70.75500396043005,20.829912543640273,1.0,0.0,36.0
3013,70.73524600395386,20.840650641108372,1.0,0.0,36.0
3014,70.74794731291641,20.875394777463107,1.0,0.0,36.0
3015,70.72933799310839,20.831195276363744,1.0,0.0,36.0
3016,70.73732450611334,20.84243331944261,1.0,0.0,36.0
3017,70.73871005736841,20.853476945064408,1.0,0.0,36.0
3018,70.73250141708307,20.855603256224963,1.0,0.0,36.0
3019,70.70751124925896,20.85923146769887,1.0,0.0,36.0
3020,70.73871885430913,20.8653427499128,1.0,0.0,36.0
3021,70.73101222959878,20.82114244217676,1.0,0.0,36.0
3022,70.7313307692532,20.849388335433492,1.0,0.0,36.0
3023,70.72034375664428,20.840586984642385,1.0,0.0,36.0
3024,70.74606311793472,20.836426303063153,1.0,0.0,36.0
3025,70.70734180099512,20.823649221393786,1.0,0.0,36.0
3026,70.72856136033458,20.84987176642315,1.0,0.0,36.0
3027,70.73923805547611,20.832139900718182,1.0,0.0,36.0
3028,70.74901774080011,20.852202644024892,1.0,0.0,36.0
3029,70.74611830011855,20.86091285025073,1.0,0.0,36.0
3030,70.76666361495512,20.848753768720382,1.0,0.0,36.0
3031,70.74902293840871,20.830716883521553,1.0,0.0,36.0
3032,70.73815950034094,20.832937798504922,1.0,0.0,36.0
3033,70.7528317502063,20.816874534115374,1.0,0.0,36.0
3034,70.7344894656861,20.832318432826465,1.0,0.0,36.0
3035,70.71596012076144,20.8316868710544,1.0,0.0,36.0
3036,70.72794553442283,20.872963877081887,1.0,0.0,36.0
3037,70.73522461279795,20.86044429982412,1.0,0.0,36.0
3038,70.73997763663576,20.837284081682668,1.0,0.0,36.0
3039,70.73123725657207,20.86713249162912,1.0,0.0,36.0
3040,70.729267384665,20.87561351574964,1.0,0.0,36.0
3041,70.72504537434119,20.884039462472437,1.0,0.0,36.0
3042,70.73685119900495,20.87081089806223,1.0,0.0,36.0
3043,70.74440850914456,20.870646287069498,1.0,0.0,36.0
3044,70.71880705648839,20.830555204018967,1.0,0.0,36.0
3045,70.75468233367583,20.861668482729602,1.0,0.0,36.0
3046,70.71516443209595,20.828739951897624,1.0,0.0,36.0
3047,70.71804044665657,20.881283534147183,1.0,0.0,36.0
3048,70.74039071581963,20.835034154653684,1.0,0.0,36.0
3049,70.72263479598293,20.811549786850012,1.0,0.0,36.0
3050,70.72750727370783,20.851930129574544,1.0,0.0,36.0
3051,70.74231589730748,20.86448600396755,1.0,0.0,36.0
3052,70.72490870579327,20.813274225108295,1.0,0.0,36.0
3053,70.74910548310487,20.851718655659607,1.0,0.0,36.0
3054,70.72649273186535,20.88203812749564,1.0,0.0,36.0
3055,70.74088319938866,20.829100177450307,1.0,0.0,36.0
3056,70.73618334867398,20.85641373988521,1.0,0.0,36.0
3057,70.7237510458402,20.859295455412962,1.0,0.0,36.0
3058,70.71779202992536,20.840453786443067,1.0,0.0,36.0
3059,70.7434261424216,20.863405922627486,1.0,0.0,36.0
3060,70.76519109877358,20.839648951007153,1.0,0.0,36.0
3061,70.74674805148054,20.851719208242734,1.0,0.0,36.0
3062,70.72666372855078,20.86657329638383,1.0,0.0,36.0
3063,70.72286423982362,20.853008331889676,1.0,0.0,36.0
3064,70.72336291196216,20.86613766126594,1.0,0.0,36.0
3065,70.73265932474146,20.865664221150503,1.0,0.0,36.0
3066,70.75837115598203,20.840084516261722,1.0,0.0,36.0
3067,70.72918204427899,20.850859009317823,1.0,0.0,36.0
3068,70.71764733129147,20.840138032263795,1.0,0.0,36.0
3069,70.72192831861557,20.863171447876688,1.0,0.0,36.0
3070,70.76128219751371,20.8551063096968,1.0,0.0,36.0
3071,70.71942484148322,20.84165761657611,1.0,0.0,36.0
3072,70.77754247889781,20.85725491757735,1.0,0.0,36.0
3073,70.7546893076625,20.855130356836202,1.0,0.0,36.0
3074,70.73831992268171,20.842808993469806,1.0,0.0,36.0
3075,70.71918149607414,20.823725505268346,1.0,0.0,36.0
3076,70.7305351571539,20.81834959887713,1.0,0.0,36.0
3077,70.73095842361363,20.83820639286356,1.0,0.0,36.0
3078,70.71193757693207,20.821143512932196,1.0,0.0,36.0
3079,70.75495051648399,20.8399768427542,1.0,0.0,36.0
3080,70.7501941299715,20.869168368104916,1.0,0.0,36.0
3081,70.73910859476409,20.86948828309998,1.0,0.0,36.0
3082,70.74167152853842,20.838702737865145,1.0,0.0,36.0
3083,70.73220632082614,20.845612937704086,1.0,0.0,36.0
3084,70.76584745043155,20.84957623046035,1.0,0.0,36.0
3085,70.74427217601692,20.843542599259504,1.0,0.0,36.0
3086,70.73278689983472,20.845655108308527,1.0,0.0,36.0
3087,70.73908499359436,20.852791941858868,1.0,0.0,36.0
3088,70.72506042948618,20.818247336835416,1.0,0.0,36.0
3089,70.75905723749047,20.83540952454651,1.0,0.0,36.0
3090,70.74337438282731,20.841287405299372,1.0,0.0,36.0
3091,70.73252165445707,20.836858657607902,1.0,0.0,36.0
3092,70.73134966933227,20.86364777533653,1.0,0.0,36.0
3093,70.72568211895218,20.81589894657337,1.0,0.0,36.0
3094,70.73007592904958,20.851056026044088,1.0,0.0,36.0
3095,70.74011000797626,20.81122815831984,1.0,0.0,36.0
3096,70.71267798432854,20.844240728419884,1.0,0.0,36.0
3097,70.75418491556266,20.831487500287704,1.0,0.0,36.0
3098,70.75143546359442,20.844591646615505,1.0,0.0,36.0
3099,70.71433369507761,20.846479623886577,1.0,0.0,36.0
3100,70.74751434263366,20.870781321214704,1.0,0.0,36.0
3101,70.75062668517677,20.85181758617926,1.0,0.0,36.0
3102,70.75778768369442,20.85858118261575,1.0,0.0,36.0
3103,70.74055360683691,20.82443987524738,1.0,0.0,36.0
3104,70.72776658268809,20.85365626495958,1.0,0.0,36.0
3105,70.7264655185486,20.87549963410818,1.0,0.0,36.0
3106,70.74078575576068,20.820628571869186,1.0,0.0,36.0
3107,70.73790842667131,20.867132220055225,1.0,0.0,36.0
3108,70.74239043102989,20.88857711908037,1.0,0.0,36.0
3109,70.74177364657888,20.85068526162675,1.0,0.0,36.0
3110,70.75064166040792,20.87048289935603,1.0,0.0,36.0
3111,70.74797553935957,20.817271607879828,1.0,0.0,36.0
3112,70.72784613241407,20.838294253923777,1.0,0.0,36.0
3113,70.71117065118882,20.8631495246369,1.0,0.0,36.0
3114,70.744651684946,20.849950932443576,1.0,0.0,36.0
3115,70.71035750880738,20.86144517066341,1.0,0.0,36.0
3116,70.72573033409171,20.86294752116608,1.0,0.0,36.0
3117,70.73599556070353,20.852265622663033,1.0,0.0,36.0
3118,70.75132201572276,20.86978084444385,1.0,0.0,36.0
3119,70.73215518060312,20.829574619695705,1.0,0.0,36.0
3120,70.77032015823899,20.852975468667662,1.0,0.0,36.0
3121,70.71433269887962,20.819429422693783,1.0,0.0,36.0
3122,70.74058146366093,20.850390678189584,1.0,0.0,36.0
3123,70.73008472547079,20.8462096162031,1.0,0.0,36.0
3124,70.72685644428901,20.84932431601016,1.0,0.0,36.0
3125,70.72207142222794,20.848456383758283,1.0,0.0,36.0
3126,70.73070025644554,20.87471601109142,1.0,0.0,36.0
3127,70.75352416488121,20.845516964050418,1.0,0.0,36.0
3128,70.74114755241669,20.857191617534095,1.0,0.0,36.0
3129,70.73949393816133,20.825207532961965,1.0,0.0,36.0
3130,70.74481365260633,20.831385746277277,1.0,0.0,36.0
3131,70.72247395355097,20.856508111311935,1.0,0.0,36.0
3132,70.73261707964052,20.820830206121737,1.0,0.0,36.0
3133,70.76273001806855,20.848507450117115,1.0,0.0,36.0
3134,70.73318765811794,20.825348923413575,1.0,0.0,36.0
3135,70.75988934099139,20.843653456215733,1.0,0.0,36.0
3136,70.72515599222916,20.868109884451524,1.0,0.0,36.0
3137,70.7328671110809,20.84298422825621,1.0,0.0,36.0
3138,70.73421127889378,20.851104696425484,1.0,0.0,36.0
3139,70.73728867877885,20.86012023886572,1.0,0.0,36.0
3140,70.72699693981237,20.876503855135176,1.0,0.0,36.0
3141,70.74515872010838,20.844940699743344,1.0,0.0,36.0
3142,70.73821829330495,20.83610479404788,1.0,0.0,36.0
3143,70.77643990831467,20.8316684923204,1.0,0.0,36.0
3144,70.74328551682588,20.84880554759227,1.0,0.0,36.0
3145,70.7385382233545,20.837160108252494,1.0,0.0,36.0
3146,70.71255886820174,20.834580949071597,1.0,0.0,36.0
3147,70.75546735746725,20.859275547490082,1.0,0.0,36.0
3148,70.75149794297542,20.834151370000438,1.0,0.0,36.0
3149,70.74706923950741,20.849939030412155,1.0,0.0,36.0
3150,70.74394998973817,20.842250740902735,1.0,0.0,36.0
3151,70.70449244487003,20.8185306347877,1.0,0.0,36.0
3152,70.73666528901134,20.85609397030473,1.0,0.0,36.0
3153,70.73252079535297,20.842768670509844,1.0,0.0,36.0
3154,70.75515125859165,20.858064262430727,1.0,0.0,36.0
3155,70.73155043906968,20.863806925330465,1.0,0.0,36.0
3156,70.73762015737236,20.87641900524585,1.0,0.0,36.0
3157,70.73473132386644,20.84378026811384,1.0,0.0,36.0
3158,70.75720734017034,20.854665575931808,1.0,0.0,36.0
3159,70.74844918077574,20.858597211365684,1.0,0.0,36.0
3160,70.77232727027551,20.84531343826589,1.0,0.0,36.0
3161,70.74362397853199,20.860592340755723,1.0,0.0,36.0
3162,70.73789144649984,20.86140647170436,1.0,0.0,36.0
3163,70.74341956168637,20.84145165208067,1.0,0.0,36.0
3164,70.74200293505203,20.864133437500335,1.0,0.0,36.0
3165,70.71198551276197,20.86513934920547,1.0,0.0,36.0
3166,70.72250689118829,20.869205858651462,1.0,0.0,36.0
3167,70.74015562489568,20.840477088525958,1.0,0.0,36.0
3168,70.74639679137277,20.849067699120404,1.0,0.0,36.0
3169,70.72702887445158,20.845283955675644,1.0,0.0,36.0
3170,70.72931432432662,20.845910318859232,1.0,0.0,36.0
3171,70.7424379884814,20.848110301806287,1.0,0.0,36.0
3172,70.75569562692579,20.822129181364478,1.0,0.0,36.0
3173,70.72599087947685,20.836672283748847,1.0,0.0,36.0
3174,70.7349653688093,20.839917883441412,1.0,0.0,36.0
3175,70.74312489833312,20.85099131570275,1.0,0.0,36.0
3176,70.74445110938333,20.846555112712817,1.0,0.0,36.0
3177,70.7261446601699,20.826973536423736,1.0,0.0,36.0
3178,70.74227214070987,20.83179227496013,1.0,0.0,36.0
3179,70.74520219940865,20.87359986321844,1.0,0.0,36.0
3180,70.72426999967263,20.859868793036828,1.0,0.0,36.0
3181,70.70458387626383,20.836179641480314,1.0,0.0,36.0
3182,70.76792538621436,20.855137246539172,1.0,0.0,36.0
3183,70.75674795392459,20.849144801011565,1.0,0.0,36.0
3184,70.7493103522023,20.834243411779084,1.0,0.0,36.0
